"Programa de Governo"|"Ação"|"Órgão Responsável"|"Quanto foi previsto"|"Quanto já foi realizado <br>(Empenhado ou Pago)"
"Saude Publica de Qualidade e Eficaz"|"em 45 Loa 2023 - Custeio a Associacao de Pais e Am Igos dos Excepcionais de Sorocaba - Apae"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 45 Loa 2025 - Custeio a Ades - Agencia de Desen Economico e Social para Manutencao Proj Saude Ativ"|"Secr.da Saude"|232236.00|232236.00
"Saude Publica de Qualidade e Eficaz"|"em 453 Loa 2025 - Custeio a Ades . Agencia de Dese Nvolvimento Economico e Social"|"Secr.da Saude"|300000.00|300000.00
"Saude Publica de Qualidade e Eficaz"|"em 454 Loa 2025 - Manutencao e Modernizacao da Ubs Wanel Ville"|"Secr.da Saude"|100000.00|87624.00
"Saude Publica de Qualidade e Eficaz"|"em 455 Loa 2025 - Manutencao e Modernizacao da Ubs Marcia Mendes"|"Secr.da Saude"|57236.00|6264.09
"Saude Publica de Qualidade e Eficaz"|"em 46 Loa 2023 - Custeio a Santa Casa de Misericor Dia"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 463 Loa 2025 - Custeio a Asipeca - Associacao D e Socorro Imediato a Pessoas Com Cancer"|"Secr.da Saude"|15000.00|15000.00
"Saude Publica de Qualidade e Eficaz"|"em 465 Loa 2023 - Custeio a Associacao Amigos dos Autistas de Sorocaba - Amas"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 466 Loa 2023 - Custeio a Asipeca - Associacao D e Socorro Imediato a Pessoas Com Cancer"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 466 Loa 2025 - Manutencao e Modernizacao da Ubs Julio de Mesquita Filho"|"Secr.da Saude"|60000.00|48658.38
"Saude Publica de Qualidade e Eficaz"|"em 467 Loa 2023 - Custeio a Associacao de Pais e a Migos dos Excepcionais de Sorocaba - Apae"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 468 Loa 2023 - Custeio a Associacao Amigos dos Deficientes - Amde"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 469 Loa 2023 - Custeio a Policlinica Municipal"|"Secr.da Saude"|27379.50|27379.50
"Saude Publica de Qualidade e Eficaz"|"em 47 Loa 2023 - Custeio ao Hospital Santa Lucinda"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 470 Loa 2023 - Custeio ao Onibus da Mulher"|"Secr.da Saude"|30000.00|10150.00
"Saude Publica de Qualidade e Eficaz"|"em 471 Loa 2023 - Custeio ao Onibus do Homem"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 473 Loa 2024 - Recurso Destinado para Aquisicao de Equipamentos ao Hospital Irmandade Santa Casa"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 473 Loa 2025 - Consultorio Odontologico Portati L Completo"|"Secr.da Saude"|40000.00|40000.00
"Saude Publica de Qualidade e Eficaz"|"em 478 Loa 2024 - Equipamentos e Materiais Permane Ntes para Atencao Basica"|"Secr.da Saude"|1582.18|1582.18
"Saude Publica de Qualidade e Eficaz"|"em 478 Loa 2025 - Custeio para Servicos de Saude"|"Secr.da Saude"|900000.00|900000.00
"Saude Publica de Qualidade e Eficaz"|"em 479 Loa 2024 - Custeio ao Grupo de Pesquisa e a Ssistencia ao Cancer Infantil - Gpaci"|"Secr.da Saude"|150000.00|149999.97
"Saude Publica de Qualidade e Eficaz"|"em 48 Loa 2023 - Custeio ao Grupo de Pesquisa e as Sistencia ao Cancer Infantil - Gpaci"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 480 Loa 2024 - Custeio a Asipeca"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 481 Loa 2024 - Custeio a Ibrapper"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 482 Loa 2024 - Custeio ao Hospital Santa Lucind"|"Secr.da Saude"|610000.00|610000.00
"Saude Publica de Qualidade e Eficaz"|"em 482 Loa 2025 - Custeio a Apeas . Associacao de Pais do Espectro Autista de Sorocaba"|"Secr.da Saude"|15000.00|15000.00
"Saude Publica de Qualidade e Eficaz"|"em 483 Loa 2024 - Custeio ao Banco de Olhos de Sor Ocaba"|"Secr.da Saude"|150000.00|150000.00
"Saude Publica de Qualidade e Eficaz"|"em 483 Loa 2025 - Custeio a Apae . Associacao de P Ais e Amigos dos Excepcionais de Sorocaba"|"Secr.da Saude"|15000.00|15000.00
"Saude Publica de Qualidade e Eficaz"|"em 484 Loa 2024 - Custeio a Liga Sorocabana de Com Bate ao Cancer"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 485 Loa 2024 - Investimento a Irmandade da Sant a Casa de Misericordia de Sorocaba"|"Secr.da Saude"|150000.00|150000.00
"Saude Publica de Qualidade e Eficaz"|"em 488 Loa 2023 - Atendimento as Pessoas Com Fissu Ra Labiopalatina Desenvolvido pela Entidade Afisso"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 489 Loa 2023 - Incremento ao Custeio Geral em o Ncologia Pediatrica Desenvolvido pelo Hosp. Gpaci"|"Secr.da Saude"|300000.00|300000.00
"Saude Publica de Qualidade e Eficaz"|"em 49 Loa 2024 - Custeio ao Hospital Santa Lucinda"|"Secr.da Saude"|300000.00|300000.00
"Saude Publica de Qualidade e Eficaz"|"em 490 Loa 2023 - Incremento ao Custeio do Hospita L Santa Lucinda"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 491 Loa 2023 - Incremento Aos Servicos em Saude Desenvolvidos pela Creche Especial Maria Claro"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 492 Loa 2023 - Equipamento e Material Permanent e P/ Entidade Sta.casa de Misericordia de Sorocaba"|"Secr.da Saude"|537379.50|537379.50
"Saude Publica de Qualidade e Eficaz"|"em 495 Loa 2025 - Custeio Geral das Atividades e a Coes do Instituto Saude em Equilibrio . Ise"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 498 Loa 2025 - Modernizacao de Materiais e Equi P. Prioritariamente do Onibus Rosa e Saldo para as"|"Secr.da Saude"|277236.80|207415.31
"Saude Publica de Qualidade e Eficaz"|"em 5 Loa 2023 - Custeio Geral das Atividades da as S.de Socorro Imediato a Pessoas Com Cancer Asipeca"|"Secr.da Saude"|25000.00|25000.00
"Saude Publica de Qualidade e Eficaz"|"em 50 Loa 2025 - Custeio das Acoes do Hospital San Ta Lucinda"|"Secr.da Saude"|300000.00|300000.00
"Saude Publica de Qualidade e Eficaz"|"em 500 Loa 2025 - Custeio ao Ibrapper - Inst. Bras Ileiro de Apoio e Pesquisa a Pacientes Oncologicos"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 51 Loa 2024 - Custeio ao Hospital Gpaci"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 51 Loa 2025 - Custeio ao Hospital Santa Casa"|"Secr.da Saude"|300000.00|300000.00
"Saude Publica de Qualidade e Eficaz"|"em 510 Loa 2025 - Custeio a Liga Sorocabana de Com Bate ao Cancer"|"Secr.da Saude"|15000.00|15000.00
"Saude Publica de Qualidade e Eficaz"|"em 515 Loa 2025 - Dispositivos para o Setor do Amb . de Sondas Urinarias da Policlinica Mun. Sorocaba"|"Secr.da Saude"|50000.00|40114.00
"Saude Publica de Qualidade e Eficaz"|"em 516 Loa 2025 - Custeio a Afissore - Associacao dos Fissurados Labio Palatais de Sorocaba e Regiao"|"Secr.da Saude"|17236.80|15000.00
"Saude Publica de Qualidade e Eficaz"|"em 517 Loa 2024 - Custeio ao Ibrapper"|"Secr.da Saude"|55000.00|55000.00
"Saude Publica de Qualidade e Eficaz"|"em 518 Loa 2024 - Investimentos em Reforma e Concl Usao de Obra do Hospital Irmandade de Santa Casa"|"Secr.da Saude"|450000.00|450000.00
"Saude Publica de Qualidade e Eficaz"|"em 519 Loa 2024-CUSTEIO Servico Cirurgias Eletivas Media Complex.realizado pelo Hosp.santa Lucinda"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 52 Loa 2024 - Custeio ao Bos - Banco de Olhos D e Sorocaba"|"Secr.da Saude"|150000.00|150000.00
"Saude Publica de Qualidade e Eficaz"|"em 520 Loa 2024 - Custeio ao Servicos da  Afissore"|"Secr.da Saude"|75000.00|75000.00
"Saude Publica de Qualidade e Eficaz"|"em 521 Loa 2024-CUSTEIO Atend. Multidisciplinar,or Ientacao,informacao a Pessoa Tea e Familia-asipeca"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 522 Loa 2024 - Custeio ao Gpaci - Servico de On Cologia Infantil"|"Secr.da Saude"|250000.00|250000.00
"Saude Publica de Qualidade e Eficaz"|"em 524 Loa 2024 - Fortalecimento da Rede de Atenca o Psicossocial - Raps"|"Secr.da Saude"|45000.00|40000.00
"Saude Publica de Qualidade e Eficaz"|"em 527 Loa 2025 - Custeio de Projetos da Ades - Ag Encia de Desenvolvimento Economico Social"|"Secr.da Saude"|800000.00|800000.00
"Saude Publica de Qualidade e Eficaz"|"em 528 Loa 2025 - Custeio para Servicos de Saude"|"Secr.da Saude"|527236.80|527236.80
"Saude Publica de Qualidade e Eficaz"|"em 531 Loa 2025 - Destinacao a Clinica Integrar - Instituicao Terapeutica de Grupos de Habilitacao"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 532 Loa 2025 - Destinacao ao Nucleo de Doencas Raras"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 533 Loa 2025 - Destinacao ao Hospital Santa Cas a de Misericordia"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 534 Loa 2023 - Aquisicao de Equipamentos e Mate Riais Permanentes para o Caps Saca So"|"Secr.da Saude"|150000.00|132371.50
"Saude Publica de Qualidade e Eficaz"|"em 534 Loa 2025 - Custeio de Projetos da Ades - Ag Encia de Desenvolvimento Economico e Social"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 535 Loa 2025 - Custeio da Amde - Associacao Ami Gos dos Deficientes para Atendimento a Tea"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 536 Loa 2025 - Custeio de Consultas e Procedime Ntos no Hospital Oftalmologico de Sorocaba Gerido"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 538 Loa 2025 - Custeio da Associacao de Socorro Imediato a Pessoas Com Cancer - Asipeca, para Pes"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 539 Loa 2025 - Custeio da Associacao de Soc. IM Ed a Pessoas Com Cancer . Asipeca para Atend a Pes"|"Secr.da Saude"|80000.00|80000.00
"Saude Publica de Qualidade e Eficaz"|"em 54 Loa 2024 - Custeio a Amde - Associacao Amigo S dos Deficientes"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 54 Loa 2025 - Custeio ao Grupo de Pesquisa e as Sistencia ao Cancer Infantil . Gpaci"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 540 Loa 2025 - Custeio da Apeas . Associacao de Pais do Espectro Autista de Sorocaba, para Atendi"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 541 Loa 2025 - Custeio do Instituto Maria Claro - Lar Ivan Santos de Albuquerque"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 542 Loa 2025 - Custeio do Gpaci - Grupo de Pesq Uisa e Assistencia ao Cancer Infantil"|"Secr.da Saude"|150000.00|150000.00
"Saude Publica de Qualidade e Eficaz"|"em 544 Loa 2025 - Custeio da Integrar . Inst. Tera P. de Grupos de Habilitacao e Reabilitacao para At"|"Secr.da Saude"|130000.00|130000.00
"Saude Publica de Qualidade e Eficaz"|"em 546 Loa 2025 - Custeio do Naci Raras . Nucleo D e Apoio a Pesquisa da Cistinose e Doencas Raras"|"Secr.da Saude"|35000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 55 Loa 2024 - Custeio ao Ibrapper"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 551 Loa 2023 - Aquisicao de Duas Motolancias, e Quipamentos e Materiais Permanentes para o Samu"|"Secr.da Saude"|100000.00|94595.16
"Saude Publica de Qualidade e Eficaz"|"em 551 Loa 2025 - Custeio Geral das Atividades e a Coes da Santa Casa de Misericordia de Sorocaba"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 553 Loa 2025 - Custeio ao Servico de Habilitaca o e Reabilitacao, Vagas do Cross, pelo Instituto"|"Secr.da Saude"|120000.00|120000.00
"Saude Publica de Qualidade e Eficaz"|"em 555 Loa 2023 - Aquisicao Equipamentos e Materia Is Permanentes para Ubs de Brigadeiro Tobias"|"Secr.da Saude"|500000.00|430735.82
"Saude Publica de Qualidade e Eficaz"|"em 555 Loa 2025 - Equipamentos e Materiais Permane Ntes para a Zoonoses"|"Secr.da Saude"|20000.00|19828.74
"Saude Publica de Qualidade e Eficaz"|"em 556 Loa 2024 - Custeio a Associacao Beneficente Ajg Projeto Consultorio na Rua"|"Secr.da Saude"|160000.00|160000.00
"Saude Publica de Qualidade e Eficaz"|"em 556 Loa 2025 - Custeio para Servicos da Saude"|"Secr.da Saude"|1000000.00|595450.02
"Saude Publica de Qualidade e Eficaz"|"em 557 Loa 2024 - Custeio a Santa Casa de Miserico Rdia de Sorocaba"|"Secr.da Saude"|210000.00|210000.00
"Saude Publica de Qualidade e Eficaz"|"em 557 Loa 2025 - Aquisicao de Equipamento e Mater Ial Permanente da Santa Casa de Misericordia de So"|"Secr.da Saude"|150000.00|150000.00
"Saude Publica de Qualidade e Eficaz"|"em 558 Loa 2024 - Custeio a Integrar"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 559 Loa 2024 - Custeio a Apae"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 559 Loa 2025 - Custeio Geral das Atividades e a Coes do Banco de Olhos de Sorocaba . Bos"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 56 Loa 2024 - Custeio a Afissore"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 560 Loa 2024 - Custeio a Instituicao Creche Esp Ecial Maria Claro"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 561 Loa 2024 - Reforco de Custeio para Associac ao Crescer e Habilitar"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 561 Loa 2025 - Custeio de Prestador de Servicos para Cirurgia de Laqueadura"|"Secr.da Saude"|500000.00|119940.00
"Saude Publica de Qualidade e Eficaz"|"em 562 Loa 2024 - Verba para Ades para Manutencao e Custeio do Projeto "saude Ativa""|"Secr.da Saude"|300000.00|300000.00
"Saude Publica de Qualidade e Eficaz"|"em 564 Loa 2024 - Custeio para o Consultorio Odont Ologico Oncologico da Santa Casa de Misericordia"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 565 Loa 2024 - Custeio da Atencao a Saude da Po Pulacao P/procedimento no Mac-hosp.santa Lucinda"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 565 Loa 2025 - Custeio Geral das Atividades e a Coes do Grupo de Pesquisa e Assistencia ao Cancer"|"Secr.da Saude"|257236.80|257236.80
"Saude Publica de Qualidade e Eficaz"|"em 57 Loa 2024 - Custeio ao Instituto Maria Claro"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 570 Loa 2025 - Custeio das Atividades e Acoes D a Assoc.dos Fissurados Labio Palatais de Sorocaba"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 573 Loa 2025 - Custeio das Atividades e Acoes D a Assoc.de Socorro Imediato a Pessoas Com Cancer"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 574 Loa 2025 - Custeio Geral das Atividades e a Coes do Hospital Santa Lucinda"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 578 Loa 2024 - Custeio de Prestador de Servicos para Cirurgia de Laqueadura"|"Secr.da Saude"|700000.00|700000.00
"Saude Publica de Qualidade e Eficaz"|"em 578 Loa 2025 - Custeio Geral das Atividades e a Coes da Assoc. de Pais e Amigos dos Excepcionais"|"Secr.da Saude"|40000.00|40000.00
"Saude Publica de Qualidade e Eficaz"|"em 579 Loa 2024-AQUIS./ELABORACAO Cartilha Prevenc ao a Violencia Domestica e Familiar Contra Mulher"|"Secr.da Saude"|73000.00|71377.68
"Saude Publica de Qualidade e Eficaz"|"em 58 Loa 2024 - Custeio a Apae"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 58 Loa 2025 - Custeio ao Banco de Olhos de Soro Caba - Bos"|"Secr.da Saude"|255000.00|255000.00
"Saude Publica de Qualidade e Eficaz"|"em 580 Loa 2024-AQUIS.IMPLANTES Anticoncepcionais ,E Incremento Materiais e Insumos P/atencao Basica"|"Secr.da Saude"|176345.46|115074.00
"Saude Publica de Qualidade e Eficaz"|"em 580 Loa 2025 - Custeio Geral das Atividades e a Coes do Instituto Maria Claro - Lar Ivan Santos de"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 581 Loa 2025 - Custeio das Atividades e Acoes D a Inst. Terap. de Grupos de Habilitacao e Reabilit"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 582 Loa 2024 - Incremento da Atencao a Saude da Populacao para Servicos no Gpaci Sorocaba"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 583 Loa 2024 - Custeio a Asipeca - Associacao D e Socorro Imediato a Pessoas Com Cancer e Autismo"|"Secr.da Saude"|27000.00|27000.00
"Saude Publica de Qualidade e Eficaz"|"em 584 Loa 2024 - Custeio Afissore - Associacao do S Fissurados Labio Palatais de Sorocaba e Regiao"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 584 Loa 2025 - Custeio a Ajg . Associacao Anton Io Jose Guarda"|"Secr.da Saude"|680000.00|680000.00
"Saude Publica de Qualidade e Eficaz"|"em 585 Loa 2024 - Custeio do Hospital Santa Lucind"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 59 Loa 2025 - Custeio a Entidade Asipeca - Asso Ciacao de Socorro Imediato a Pessoas Com Cancer"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 591 Loa 2025 - Custeio Geral das Atividades e a Coes da Liga Sorocabana de Combate ao Cancer"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 593 Loa 2025 - Custeio Geral das Atividades e a Coes do Nucleo de Apoio a Pesquisa da Cistinose"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 594 Loa 2025 - Custeio Geral das Atividades e a Coes da Associacao Amigos dos Deficientes . Amde"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 595 Loa 2025 - Custeio Geral das Atividades e a Coes do Ibrapper"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 596 Loa 2023 - Incremento ao Bos para Realizaca o do Projeto de Catarata, Retina e Refracao"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 597 Loa 2023 - Custeio do Gpaci - Grupo de Pesq Uisa e Assistencia ao Cancer Infantil"|"Secr.da Saude"|250000.00|250000.00
"Saude Publica de Qualidade e Eficaz"|"em 598 Loa 2023 - Incremento ao Hosp.l Santa Lucin da P/ Custeio de Procedimentos na Area de Urologia"|"Secr.da Saude"|300000.00|300000.00
"Saude Publica de Qualidade e Eficaz"|"em 599 Loa 2023 - Incremento a Santa Casa de Miser Icordia P/ Aq. de Equip. e Materiais Permanentes"|"Secr.da Saude"|247379.50|247379.50
"Saude Publica de Qualidade e Eficaz"|"em 6 Loa 2023 - Custeio para Oftalmologia Destinad o ao Bos - Banco de Olhos de Sorocaba"|"Secr.da Saude"|900000.00|900000.00
"Saude Publica de Qualidade e Eficaz"|"em 60 Loa 2024 - Custeio a Apeas"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 60 Loa 2025 - Aquisicao de Cordoes de Girassol"|"Secr.da Saude"|20000.00|18735.57
"Saude Publica de Qualidade e Eficaz"|"em 604 Loa 2025 - Custeio Geral das Atividades e a Coes da Associacao de Pais do Espectro Autista de"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 605 Loa 2025 - Custeio Geral das Atividades e a Coes da Colsan . Associacao Beneficente de Coleta"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 606 Loa 2025 - Aquisicao de Materiais e Insumos Diversos para o Servico de Atendimento Movel de"|"Secr.da Saude"|50000.00|28563.10
"Saude Publica de Qualidade e Eficaz"|"em 608 Loa 2024-AQUISICAO Equipamentos e Materiais Permanentes a Serem Destinados Unid.basicas Saude"|"Secr.da Saude"|555000.00|552888.58
"Saude Publica de Qualidade e Eficaz"|"em 608 Loa 2025 - Custeio Geral das Atividades e a Coes da Upa Zona Leste"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 61 Loa 2024 - Aquisicao de Veiculo para a Ubs F Iori"|"Secr.da Saude"|72000.00|70050.00
"Saude Publica de Qualidade e Eficaz"|"em 61 Loa 2025 - Custeio a Associacao de Pais e Am Igos dos Excepcionais de Sorocaba - Apae"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 63 Loa 2024 - Custeio a Afissore"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 63 Loa 2025 - Verba Destinada a Ades - Agencia de Desenvolvimento Economico e Social"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 633 Loa 2023 - Verba para Custeio do Gpaci"|"Secr.da Saude"|250000.00|250000.00
"Saude Publica de Qualidade e Eficaz"|"em 633 Loa 2024 - Custeio a Afissore - Associacao dos Fissurados Labios Palatais Sorocaba e Regiao"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 634 Loa 2023 - Verba para Custeio da Asipeca"|"Secr.da Saude"|60000.00|60000.00
"Saude Publica de Qualidade e Eficaz"|"em 634 Loa 2024 - Custeio a Amde - Associacao Amig os dos Deficientes de Sorocaba"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 636 Loa 2023 - Verba para Custeio do Ibrapper"|"Secr.da Saude"|70000.00|70000.00
"Saude Publica de Qualidade e Eficaz"|"em 636 Loa 2024 - Custeio a Associacao de Pais e a Migos dos Excepcionais de Sorocaba - Apae"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 637 Loa 2023 - Custeio do Instituto Creche Esp. Maria Claro, para Manutencao dos Servicos"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 637 Loa 2024 - Custeio Geral das Atividades da Assoc.socorro Imediato a Pessoas C/cancer-asipeca"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 638 Loa 2023 - Verba P/ Custeio da Irmandade da Santa Casa de Misericordia, P/manut. dos Servicos"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 639 Loa 2023 - Custeio Prestador de Serv.p/aten D. Pessoas Com Transtornos de Neurodesenvolvimento"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 639 Loa 2024 - Aquisicao de Equipamentos Ou Mat Eriais Permanentes P/policlinica Dr Edward Maluf"|"Secr.da Saude"|40000.00|39759.16
"Saude Publica de Qualidade e Eficaz"|"em 64 Loa 2025 - Verba Destinada Aos Projetos de S Aude na Ubs Carlosalberto Amorim"|"Secr.da Saude"|100000.00|69711.54
"Saude Publica de Qualidade e Eficaz"|"em 640 Loa 2023 - Custeio de Exame de Rastreamento do Virus Causador do Colo de Utero/cervical, Hpv"|"Secr.da Saude"|60000.00|60000.00
"Saude Publica de Qualidade e Eficaz"|"em 640 Loa 2024 - Custeio do Gpaci-grupo de Pesqui Sa e Assitencia ao Cancer Infantil"|"Secr.da Saude"|150000.00|150000.00
"Saude Publica de Qualidade e Eficaz"|"em 641 Loa 2023 - Verba para Custeio da Associacao Antonio Jose Guarda - Ajg, P/manutencao dos Serv."|"Secr.da Saude"|250000.00|250000.00
"Saude Publica de Qualidade e Eficaz"|"em 641 Loa 2024 - Incremento ao Bos para Realizaca o do Projeto de Catarata, Retina e Refracao"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 642 Loa 2024 - Custeio a Instituicao Terapeutic a de Grupos de Habilitacao e Reabilitacao-integrar"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 643 Loa 2024 - Incremento para Custeio das Ativ Idades e Projetos Realizados pelo Ibrapper"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 644 Loa 2024 - Incremento ao Hospital Santa Luc Inda para Custeio de Procedimentos"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 645 Loa 2024 - Custeio ao Instituto Maria Claro"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 645 Loa 2025 - Equipamentos e Materiais Permane Ntes para a Zoonoses"|"Secr.da Saude"|22236.80|22054.59
"Saude Publica de Qualidade e Eficaz"|"em 646 Loa 2024 - Custeio de Prestador de Servicos para Realizacao Protese Dentaria Total Removivel"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 647 Loa 2024 - Custeio ao Hospital Santa Casa D e Misericordia"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 648 Loa 2024 - Reforma, Manutencao Ou Instalaco Es nas Unidades Basicas de Saude - Ubs e Usf"|"Secr.da Saude"|350000.00|215400.00
"Saude Publica de Qualidade e Eficaz"|"em 65 Loa 2024 - Investimento no Centro Cirurgico, Utis, Enfermaria e Hospital do Cancer Santa Casa"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 653 Loa 2024 - Custeio da Apeas - Associacao de Pais do Espectro Autista de Sorocaba"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 656 Loa 2023 - Reforco de Custeio para Entidade Afissore"|"Secr.da Saude"|10000.00|10000.00
